index,resale_price
144764,2.30E+05
144765,2.40E+05
144766,1.85E+05
144767,5.43E+05
144768,6.81E+04
144769,1.03E+05
144770,2.21E+05
144771,4.07E+05
144772,3.56E+05
144773,1.66E+05
144774,1.38E+05
144775,4.47E+05
144776,1.54E+05
144777,2.00E+05
144778,2.61E+05
144779,2.53E+05
144780,3.02E+05
144781,3.32E+05
144782,4.76E+05
144783,8.64E+04
144784,3.38E+05
144785,1.11E+05
144786,2.69E+05
144787,3.37E+05
144788,2.51E+05
144789,3.21E+05
144790,3.66E+05
144791,3.05E+05
144792,4.57E+05
144793,4.01E+05
144794,2.18E+05
144795,2.84E+05
144796,4.58E+05
144797,3.01E+05
144798,3.37E+05
144799,3.50E+05
144800,2.93E+05
144801,3.55E+05
144802,2.79E+05
144803,4.30E+05
144804,6.19E+05
144805,3.48E+05
144806,3.52E+05
144807,2.80E+05
144808,3.79E+05
144809,2.17E+05
144810,3.75E+05
144811,1.36E+05
144812,4.92E+05
144813,1.66E+05
144814,4.52E+05
144815,2.28E+05
144816,9.71E+04
144817,1.42E+05
144818,2.48E+05
144819,1.36E+05
144820,6.40E+04
144821,2.62E+05
144822,9.50E+04
144823,2.15E+05
144824,1.73E+05
144825,1.98E+05
144826,4.09E+05
144827,5.69E+05
144828,1.54E+05
144829,1.60E+05
144830,2.75E+05
144831,2.16E+05
144832,2.65E+05
144833,2.76E+05
144834,2.61E+05
144835,4.02E+05
144836,1.55E+05
144837,1.30E+05
144838,2.29E+05
144839,1.56E+05
144840,2.27E+05
144841,1.49E+05
144842,1.08E+05
144843,3.73E+05
144844,8.19E+04
144845,6.91E+04
144846,3.77E+05
144847,2.33E+05
144848,8.76E+04
144849,3.85E+05
144850,1.47E+05
144851,3.54E+05
144852,1.36E+05
144853,2.83E+05
144854,1.76E+05
144855,5.00E+05
144856,3.16E+05
144857,3.76E+05
144858,2.37E+05
144859,2.29E+05
144860,1.43E+05
144861,2.55E+05
144862,2.40E+05
144863,1.34E+05
144864,3.77E+05
144865,3.47E+05
144866,5.63E+05
144867,9.60E+04
144868,6.04E+05
144869,1.47E+05
144870,1.41E+05
144871,2.87E+05
144872,3.64E+04
144873,4.04E+05
144874,1.75E+05
144875,2.43E+05
144876,3.80E+05
144877,3.91E+05
144878,1.81E+05
144879,4.68E+05
144880,2.26E+05
144881,3.04E+05
144882,3.91E+05
144883,3.22E+05
144884,3.82E+05
144885,3.22E+05
144886,2.19E+05
144887,2.52E+05
144888,3.96E+05
144889,5.29E+05
144890,4.83E+05
144891,3.99E+04
144892,4.48E+05
144893,5.08E+05
144894,3.54E+05
144895,3.13E+05
144896,1.96E+05
144897,1.69E+05
144898,1.19E+05
144899,1.45E+05
144900,3.79E+05
144901,5.21E+05
144902,1.13E+05
144903,1.15E+05
144904,4.26E+05
144905,3.28E+05
144906,3.55E+04
144907,2.37E+05
144908,3.67E+05
144909,2.91E+05
144910,4.50E+05
144911,2.60E+05
144912,2.12E+05
144913,3.12E+05
144914,3.04E+05
144915,3.43E+05
144916,4.18E+05
144917,1.10E+05
144918,4.45E+05
144919,3.31E+05
144920,3.57E+05
144921,4.26E+05
144922,3.18E+05
144923,2.20E+05
144924,1.32E+05
144925,2.32E+05
144926,3.50E+05
144927,1.19E+05
144928,2.69E+05
144929,2.43E+05
144930,4.94E+05
144931,2.06E+05
144932,2.00E+05
144933,9.87E+04
144934,4.15E+05
144935,3.61E+05
144936,3.86E+05
144937,2.23E+05
144938,1.56E+05
144939,2.02E+05
144940,1.77E+05
144941,7.53E+04
144942,2.97E+05
144943,2.92E+05
144944,4.01E+05
144945,1.66E+05
144946,6.37E+05
144947,1.46E+05
144948,2.19E+05
144949,1.90E+05
144950,2.71E+05
144951,2.34E+05
144952,5.47E+05
144953,2.80E+05
144954,1.56E+05
144955,2.22E+05
144956,3.40E+05
144957,3.42E+05
144958,3.19E+05
144959,1.84E+05
144960,3.72E+05
144961,3.92E+05
144962,1.99E+05
144963,2.27E+05
144964,4.13E+05
144965,2.81E+05
144966,2.77E+05
144967,2.20E+05
144968,3.30E+05
144969,2.48E+05
144970,3.17E+05
144971,4.31E+04
144972,2.07E+05
144973,4.00E+05
144974,4.21E+05
144975,1.20E+05
144976,1.80E+05
144977,2.32E+05
144978,1.60E+05
144979,1.66E+05
144980,3.75E+05
144981,2.52E+05
144982,1.84E+05
144983,2.56E+05
144984,3.34E+05
144985,1.69E+05
144986,1.16E+05
144987,2.50E+05
144988,2.44E+05
144989,1.34E+05
144990,4.02E+05
144991,2.86E+05
144992,3.96E+05
144993,4.07E+05
144994,1.09E+05
144995,7.86E+04
144996,3.62E+05
144997,2.27E+05
144998,2.03E+05
144999,2.50E+05
145000,2.16E+05
145001,3.87E+05
145002,4.12E+05
145003,2.64E+05
145004,4.36E+05
145005,2.23E+05
145006,4.26E+05
145007,3.83E+05
145008,2.95E+05
145009,1.48E+05
145010,2.04E+05
145011,5.42E+05
145012,3.35E+05
145013,3.78E+05
145014,2.95E+05
145015,4.63E+05
145016,2.86E+05
145017,1.03E+04
145018,3.21E+05
145019,2.43E+05
145020,1.01E+05
145021,2.10E+05
145022,2.49E+05
145023,3.17E+05
145024,1.40E+05
145025,1.99E+05
145026,1.21E+05
145027,2.35E+05
145028,1.89E+05
145029,4.63E+05
145030,2.85E+05
145031,2.41E+05
145032,2.57E+05
145033,2.53E+05
145034,3.64E+05
145035,9.17E+04
145036,2.56E+05
145037,4.74E+04
145038,2.21E+05
145039,2.43E+05
145040,5.67E+05
145041,1.54E+05
145042,2.34E+05
145043,5.87E+05
145044,2.16E+05
145045,1.09E+05
145046,4.35E+05
145047,3.15E+05
145048,3.01E+05
145049,4.25E+05
145050,3.99E+05
145051,3.23E+05
145052,3.09E+05
145053,2.01E+05
145054,2.86E+05
145055,2.41E+05
145056,2.37E+05
145057,2.21E+05
145058,4.01E+04
145059,3.42E+05
145060,6.14E+05
145061,1.38E+05
145062,3.75E+05
145063,8.83E+04
145064,2.56E+05
145065,3.59E+05
145066,3.50E+05
145067,1.86E+05
145068,3.60E+05
145069,-6.49E+03
145070,2.79E+05
145071,5.55E+05
145072,3.25E+05
145073,2.87E+05
145074,1.66E+05
145075,3.29E+05
145076,1.62E+05
145077,2.89E+05
145078,2.56E+05
145079,1.68E+05
145080,2.41E+05
145081,2.53E+05
145082,3.37E+05
145083,1.18E+05
145084,4.59E+05
145085,4.51E+05
145086,2.58E+05
145087,1.66E+05
145088,2.23E+05
145089,2.76E+05
145090,2.64E+05
145091,3.97E+05
145092,1.16E+05
145093,2.48E+05
145094,2.89E+05
145095,1.49E+05
145096,2.30E+05
145097,2.98E+05
145098,2.40E+05
145099,1.69E+05
145100,1.41E+05
145101,3.60E+05
145102,1.48E+05
145103,1.41E+05
145104,1.11E+05
145105,3.06E+05
145106,1.98E+05
145107,4.60E+05
145108,3.58E+05
145109,2.45E+05
145110,1.45E+05
145111,3.92E+05
145112,2.84E+05
145113,3.68E+05
145114,1.86E+05
145115,2.14E+05
145116,3.51E+05
145117,1.55E+05
145118,3.99E+05
145119,2.32E+05
145120,3.05E+05
145121,2.74E+05
145122,8.37E+04
145123,2.68E+05
145124,4.37E+05
145125,4.49E+05
145126,2.32E+05
145127,2.74E+05
145128,4.02E+05
145129,2.01E+05
145130,2.46E+05
145131,3.56E+05
145132,3.29E+05
145133,5.33E+04
145134,3.73E+05
145135,1.05E+05
145136,3.32E+05
145137,2.79E+05
145138,2.21E+05
145139,5.68E+04
145140,1.29E+05
145141,2.15E+05
145142,1.90E+05
145143,1.57E+05
145144,3.70E+05
145145,3.07E+05
145146,4.30E+05
145147,1.10E+05
145148,4.47E+05
145149,2.69E+05
145150,2.59E+05
145151,1.86E+05
145152,2.82E+05
145153,1.32E+05
145154,1.83E+05
145155,3.28E+05
145156,3.07E+05
145157,1.64E+05
145158,2.63E+05
145159,1.73E+05
145160,2.35E+05
145161,4.30E+05
145162,2.44E+05
145163,9.50E+04
145164,3.99E+05
145165,1.73E+03
145166,5.34E+05
145167,1.14E+05
145168,1.21E+05
145169,3.82E+05
145170,4.61E+05
145171,2.60E+05
145172,2.60E+05
145173,4.01E+05
145174,2.31E+05
145175,4.57E+05
145176,2.93E+05
145177,4.70E+05
145178,1.72E+05
145179,2.17E+05
145180,2.28E+05
145181,1.95E+05
145182,1.75E+05
145183,4.75E+05
145184,2.63E+05
145185,1.59E+05
145186,2.12E+05
145187,5.13E+05
145188,2.54E+05
145189,2.56E+05
145190,7.55E+04
145191,3.88E+05
145192,1.52E+05
145193,2.89E+05
145194,8.83E+04
145195,2.61E+05
145196,2.84E+05
145197,1.94E+05
145198,2.57E+05
145199,3.92E+05
145200,1.93E+05
145201,2.02E+05
145202,1.03E+05
145203,4.59E+05
145204,6.47E+04
145205,3.64E+05
145206,4.00E+05
145207,2.34E+05
145208,2.45E+05
145209,2.08E+05
145210,2.45E+05
145211,1.59E+05
145212,2.28E+05
145213,4.36E+05
145214,3.41E+05
145215,4.34E+05
145216,2.23E+05
145217,1.65E+05
145218,2.86E+05
145219,3.19E+05
145220,3.56E+05
145221,3.06E+05
145222,1.25E+05
145223,3.32E+05
145224,1.25E+05
145225,3.81E+05
145226,3.69E+05
145227,4.80E+05
145228,2.26E+05
145229,3.21E+05
145230,2.58E+05
145231,3.56E+05
145232,4.07E+05
145233,4.54E+05
145234,2.50E+05
145235,3.02E+05
145236,2.03E+05
145237,4.36E+05
145238,2.67E+05
145239,3.18E+05
145240,3.32E+05
145241,3.09E+05
145242,1.04E+05
145243,2.43E+05
145244,2.79E+05
145245,2.42E+05
145246,3.73E+05
145247,2.26E+05
145248,4.95E+05
145249,4.10E+05
145250,2.17E+05
145251,2.06E+05
145252,3.11E+05
145253,2.74E+05
145254,4.16E+05
145255,4.94E+05
145256,3.71E+05
145257,5.24E+05
145258,9.42E+04
145259,4.18E+05
145260,1.49E+05
145261,4.02E+05
145262,3.61E+05
145263,2.85E+05
145264,2.82E+05
145265,1.14E+05
145266,1.70E+05
145267,3.12E+05
145268,2.97E+05
145269,5.16E+05
145270,3.70E+05
145271,2.18E+05
145272,1.35E+05
145273,8.77E+04
145274,-2.65E+04
145275,2.93E+05
145276,3.08E+04
145277,2.86E+05
145278,5.35E+05
145279,2.16E+05
145280,3.12E+05
145281,4.73E+05
145282,2.24E+05
145283,2.48E+05
145284,4.21E+05
145285,1.95E+05
145286,2.67E+05
145287,5.03E+05
145288,1.66E+05
145289,4.47E+05
145290,4.03E+05
145291,4.63E+05
145292,1.98E+05
145293,2.08E+05
145294,4.28E+05
145295,2.96E+05
145296,8.89E+04
145297,3.73E+05
145298,1.06E+05
145299,4.85E+05
145300,3.33E+05
145301,2.94E+05
145302,3.80E+05
145303,2.04E+05
145304,2.10E+05
145305,3.99E+05
145306,3.62E+05
145307,4.84E+05
145308,3.14E+05
145309,2.95E+05
145310,1.43E+05
145311,3.21E+05
145312,4.32E+05
145313,1.60E+05
145314,3.61E+05
145315,1.31E+05
145316,9.80E+04
145317,2.03E+05
145318,1.69E+05
145319,4.47E+05
145320,3.27E+05
145321,2.45E+05
145322,2.37E+05
145323,2.44E+05
145324,5.30E+05
145325,4.05E+05
145326,3.51E+05
145327,6.57E+04
145328,8.71E+04
145329,2.46E+05
145330,1.14E+05
145331,1.72E+05
145332,2.96E+05
145333,2.98E+05
145334,6.59E+04
145335,4.68E+05
145336,2.44E+05
145337,2.78E+05
145338,4.35E+05
145339,9.34E+04
145340,4.26E+05
145341,2.93E+05
145342,3.98E+05
145343,2.43E+05
145344,3.42E+05
145345,1.24E+05
145346,1.63E+05
145347,3.46E+05
145348,2.37E+05
145349,2.75E+05
145350,2.01E+05
145351,3.65E+05
145352,2.37E+05
145353,2.80E+05
145354,3.95E+05
145355,2.05E+05
145356,4.83E+05
145357,2.44E+05
145358,3.71E+05
145359,4.37E+05
145360,5.31E+05
145361,2.99E+05
145362,4.06E+05
145363,3.28E+05
145364,5.06E+05
145365,1.49E+05
145366,1.76E+05
145367,2.74E+05
145368,5.67E+05
145369,4.58E+05
145370,4.63E+05
145371,3.05E+05
145372,9.77E+04
145373,2.72E+05
145374,3.87E+05
145375,1.11E+05
145376,1.85E+05
145377,3.71E+05
145378,3.14E+05
145379,4.45E+05
145380,2.54E+05
145381,2.91E+05
145382,3.89E+05
145383,3.12E+05
145384,3.36E+05
145385,9.45E+04
145386,8.82E+04
145387,2.66E+05
145388,2.76E+05
145389,3.51E+05
145390,1.34E+05
145391,4.42E+05
145392,1.91E+05
145393,1.84E+05
145394,2.08E+05
145395,3.07E+05
145396,3.95E+05
145397,3.56E+05
145398,3.27E+05
145399,2.36E+05
145400,2.07E+05
145401,2.48E+05
145402,3.20E+05
145403,1.41E+05
145404,3.40E+05
145405,3.30E+05
145406,1.73E+05
145407,3.13E+05
145408,2.00E+05
145409,4.73E+05
145410,2.83E+05
145411,2.90E+05
145412,1.83E+05
145413,2.30E+04
145414,6.03E+04
145415,1.84E+05
145416,3.14E+05
145417,3.40E+05
145418,1.34E+05
145419,2.26E+05
145420,2.69E+05
145421,1.30E+05
145422,3.90E+05
145423,7.13E+04
145424,-3.63E+04
145425,3.64E+05
145426,3.53E+05
145427,3.39E+05
145428,4.56E+05
145429,3.47E+05
145430,1.52E+05
145431,5.00E+05
145432,2.78E+05
145433,1.30E+05
145434,1.00E+05
145435,3.39E+05
145436,4.19E+05
145437,4.00E+05
145438,1.21E+05
145439,3.72E+05
145440,3.25E+05
145441,4.13E+05
145442,7.49E+04
145443,4.02E+05
145444,3.86E+05
145445,2.98E+05
145446,2.79E+05
145447,1.27E+05
145448,3.57E+05
145449,1.17E+05
145450,4.92E+05
145451,3.54E+05
145452,4.42E+05
145453,3.21E+05
145454,2.99E+05
145455,2.63E+05
145456,1.95E+05
145457,7.64E+04
145458,2.17E+05
145459,3.09E+05
145460,2.47E+05
145461,1.40E+05
145462,2.90E+05
145463,2.51E+05
145464,5.31E+05
145465,2.60E+05
145466,4.43E+05
145467,4.48E+04
145468,5.27E+05
145469,3.97E+05
145470,2.61E+05
145471,3.53E+05
145472,1.60E+05
145473,5.64E+05
145474,3.41E+05
145475,3.53E+05
145476,3.38E+05
145477,3.53E+05
145478,2.73E+05
145479,4.44E+04
145480,1.37E+05
145481,1.22E+05
145482,1.06E+05
145483,2.70E+05
145484,1.78E+05
145485,3.12E+05
145486,1.56E+05
145487,4.50E+05
145488,5.20E+05
145489,4.45E+05
145490,3.66E+05
145491,4.39E+05
145492,4.27E+05
145493,2.34E+05
145494,4.36E+05
145495,1.73E+05
145496,1.16E+05
145497,1.35E+05
145498,3.02E+05
145499,3.24E+05
145500,3.37E+05
145501,2.81E+05
145502,6.08E+04
145503,1.59E+05
145504,1.23E+05
145505,1.62E+05
145506,9.13E+04
145507,3.89E+05
145508,2.27E+05
145509,1.66E+05
145510,1.34E+05
145511,1.84E+05
145512,1.15E+05
145513,2.71E+05
145514,3.39E+05
145515,5.64E+05
145516,2.57E+05
145517,1.93E+05
145518,5.30E+05
145519,8.88E+04
145520,1.67E+05
145521,3.87E+05
145522,3.38E+05
145523,2.83E+05
145524,5.13E+05
145525,3.07E+05
145526,-3.16E+04
145527,1.54E+05
145528,6.13E+04
145529,4.86E+04
145530,1.55E+05
145531,1.65E+05
145532,1.79E+05
145533,2.26E+05
145534,4.75E+05
145535,1.61E+05
145536,2.17E+05
145537,3.77E+05
145538,1.91E+05
145539,3.71E+05
145540,3.08E+05
145541,3.07E+05
145542,3.23E+05
145543,4.66E+05
145544,1.24E+05
145545,1.92E+05
145546,7.68E+04
145547,3.09E+05
145548,3.28E+05
145549,2.10E+05
145550,2.03E+05
145551,3.40E+05
145552,6.23E+04
145553,4.23E+05
145554,3.42E+05
145555,-3.61E+03
145556,1.65E+05
145557,3.16E+05
145558,3.59E+05
145559,1.78E+05
145560,3.25E+05
145561,8.51E+04
145562,5.58E+05
145563,1.29E+05
145564,1.78E+05
145565,3.48E+05
145566,1.38E+05
145567,3.68E+05
145568,1.63E+05
145569,3.49E+05
145570,3.50E+05
145571,1.55E+05
145572,1.61E+05
145573,1.62E+05
145574,4.29E+05
145575,2.33E+05
145576,2.96E+05
145577,2.64E+05
145578,7.13E+04
145579,3.87E+05
145580,3.12E+05
145581,4.59E+05
145582,3.41E+05
145583,4.97E+05
145584,1.97E+05
145585,4.79E+05
145586,1.14E+05
145587,3.46E+05
145588,1.13E+05
145589,1.48E+05
145590,3.22E+05
145591,1.97E+05
145592,4.95E+05
145593,3.28E+05
145594,4.04E+05
145595,3.47E+05
145596,2.89E+05
145597,3.61E+05
145598,2.82E+05
145599,5.10E+05
145600,1.66E+05
145601,3.76E+05
145602,5.32E+05
145603,7.28E+04
145604,3.66E+05
145605,3.37E+05
145606,1.94E+05
145607,4.30E+05
145608,3.08E+05
145609,2.81E+05
145610,3.50E+05
145611,2.21E+05
145612,2.65E+05
145613,2.69E+05
145614,3.91E+05
145615,2.35E+05
145616,3.45E+05
145617,3.91E+05
145618,3.57E+05
145619,3.81E+05
145620,4.72E+05
145621,3.01E+05
145622,1.26E+05
145623,2.91E+05
145624,1.87E+05
145625,5.97E+05
145626,2.91E+05
145627,3.09E+05
145628,2.19E+05
145629,2.42E+05
145630,4.56E+05
145631,2.45E+05
145632,3.51E+05
145633,3.93E+05
145634,3.74E+05
145635,1.17E+05
145636,1.53E+05
145637,3.54E+05
145638,1.43E+05
145639,3.98E+05
145640,3.24E+05
145641,3.91E+05
145642,2.00E+05
145643,5.66E+05
145644,9.94E+04
145645,5.86E+05
145646,1.97E+05
145647,1.46E+05
145648,2.13E+05
145649,3.70E+05
145650,3.98E+05
145651,4.88E+05
145652,3.94E+05
145653,2.94E+05
145654,4.00E+05
145655,3.38E+05
145656,1.09E+05
145657,3.64E+05
145658,2.01E+05
145659,3.50E+05
145660,4.16E+05
145661,5.84E+05
145662,1.64E+05
145663,1.85E+05
145664,1.65E+05
145665,2.96E+05
145666,4.84E+05
145667,3.41E+05
145668,1.78E+05
145669,4.64E+05
145670,9.79E+04
145671,1.06E+05
145672,4.09E+05
145673,3.08E+05
145674,3.42E+05
145675,1.19E+05
145676,4.07E+05
145677,3.09E+05
145678,1.82E+05
145679,3.62E+05
145680,4.52E+05
145681,9.74E+04
145682,2.62E+05
145683,1.91E+05
145684,2.92E+05
145685,2.08E+05
145686,1.25E+05
145687,3.07E+05
145688,2.06E+05
145689,2.19E+05
145690,4.51E+05
145691,1.81E+05
145692,2.71E+05
145693,2.11E+05
145694,1.14E+05
145695,4.78E+05
145696,5.59E+05
145697,7.20E+04
145698,2.71E+05
145699,1.07E+05
145700,6.72E+04
145701,1.01E+05
145702,4.88E+05
145703,3.50E+05
145704,4.40E+05
145705,1.90E+05
145706,4.18E+05
145707,1.02E+05
145708,2.56E+05
145709,4.88E+04
145710,2.37E+05
145711,2.61E+05
145712,2.57E+05
145713,3.47E+05
145714,1.55E+05
145715,9.99E+04
145716,2.48E+05
145717,1.04E+05
145718,1.18E+05
145719,3.48E+05
145720,3.21E+05
145721,3.88E+05
145722,4.53E+05
145723,1.58E+05
145724,8.05E+04
145725,1.71E+05
145726,4.29E+05
145727,4.03E+05
145728,2.90E+05
145729,3.04E+05
145730,2.56E+05
145731,5.71E+04
145732,2.97E+05
145733,2.90E+05
145734,4.53E+05
145735,1.23E+05
145736,3.34E+05
145737,3.43E+05
145738,2.51E+05
145739,3.17E+05
145740,2.43E+05
145741,5.67E+05
145742,4.63E+05
145743,1.86E+05
145744,5.82E+05
145745,4.31E+05
145746,4.36E+05
145747,1.46E+05
145748,3.49E+05
145749,2.69E+05
145750,2.00E+05
145751,3.76E+05
145752,2.24E+05
145753,2.96E+05
145754,2.48E+05
145755,2.07E+05
145756,4.04E+05
145757,1.49E+05
145758,2.25E+05
145759,2.49E+05
145760,3.01E+05
145761,2.65E+05
145762,3.22E+05
145763,1.50E+05
145764,3.12E+05
145765,3.12E+05
145766,6.30E+05
145767,1.79E+05
145768,2.63E+05
145769,2.67E+05
145770,3.48E+05
145771,4.09E+05
145772,1.07E+05
145773,2.78E+05
145774,2.35E+05
145775,2.66E+05
145776,2.20E+05
145777,2.81E+05
145778,4.47E+05
145779,7.72E+04
145780,9.65E+04
145781,3.64E+05
145782,2.43E+05
145783,6.56E+04
145784,2.95E+05
145785,2.24E+05
145786,4.29E+05
145787,4.78E+05
145788,3.62E+05
145789,1.12E+05
145790,3.18E+05
145791,4.11E+05
145792,1.53E+05
145793,3.15E+05
145794,1.43E+05
145795,5.06E+05
145796,3.72E+05
145797,1.45E+05
145798,3.39E+05
145799,3.77E+05
145800,2.06E+05
145801,2.26E+05
145802,1.94E+05
145803,2.21E+05
145804,3.96E+05
145805,4.12E+05
145806,4.35E+05
145807,1.89E+05
145808,3.43E+05
145809,2.81E+05
145810,1.95E+05
145811,4.28E+05
145812,4.88E+05
145813,1.59E+05
145814,1.06E+05
145815,1.46E+05
145816,1.21E+05
145817,4.08E+05
145818,9.67E+04
145819,2.65E+05
145820,1.43E+05
145821,1.59E+05
145822,2.20E+05
145823,5.12E+05
145824,3.30E+05
145825,9.87E+04
145826,1.38E+05
145827,5.01E+05
145828,8.32E+04
145829,1.70E+05
145830,2.86E+05
145831,3.84E+05
145832,1.63E+05
145833,1.32E+05
145834,3.72E+05
145835,5.01E+05
145836,1.68E+05
145837,-2.37E+04
145838,4.63E+05
145839,3.20E+05
145840,3.70E+05
145841,1.93E+05
145842,2.64E+05
145843,1.90E+05
145844,4.26E+05
145845,2.34E+05
145846,1.57E+05
145847,8.48E+04
145848,1.48E+05
145849,1.56E+05
145850,1.38E+05
145851,2.05E+05
145852,2.29E+05
145853,3.78E+05
145854,1.43E+05
145855,3.58E+05
145856,2.92E+05
145857,1.57E+05
145858,1.80E+05
145859,4.92E+05
145860,2.84E+05
145861,1.75E+05
145862,4.19E+05
145863,3.75E+05
145864,3.46E+05
145865,2.87E+05
145866,3.92E+05
145867,3.58E+05
145868,2.99E+05
145869,3.53E+05
145870,2.69E+05
145871,3.36E+05
145872,2.50E+05
145873,2.46E+05
145874,1.69E+05
145875,2.87E+05
145876,2.16E+05
145877,1.84E+05
145878,1.56E+05
145879,2.83E+05
145880,3.61E+05
145881,1.04E+05
145882,2.38E+05
145883,2.71E+05
145884,5.25E+05
145885,5.98E+05
145886,3.05E+05
145887,2.85E+05
145888,5.00E+05
145889,4.78E+05
145890,2.87E+05
145891,1.22E+05
145892,1.42E+05
145893,2.13E+05
145894,1.12E+05
145895,2.34E+05
145896,2.07E+05
145897,3.98E+05
145898,2.10E+05
145899,2.88E+05
145900,1.67E+05
145901,4.52E+05
145902,5.51E+04
145903,3.50E+05
145904,3.97E+05
145905,2.65E+05
145906,3.49E+05
145907,2.18E+05
145908,2.35E+05
145909,6.86E+04
145910,2.61E+05
145911,6.90E+04
145912,2.87E+05
145913,2.85E+05
145914,2.09E+05
145915,9.33E+04
145916,3.81E+05
145917,3.65E+05
145918,4.18E+05
145919,1.94E+05
145920,3.05E+05
145921,1.53E+05
145922,3.28E+05
145923,2.61E+05
145924,2.22E+05
145925,2.44E+05
145926,3.32E+05
145927,2.94E+05
145928,1.53E+05
145929,4.46E+05
145930,5.38E+05
145931,1.83E+05
145932,3.29E+05
145933,1.58E+05
145934,3.10E+05
145935,3.06E+05
145936,3.20E+05
145937,2.25E+05
145938,4.73E+05
145939,1.76E+05
145940,5.39E+05
145941,3.77E+05
145942,3.47E+05
145943,5.98E+05
145944,8.42E+04
145945,9.24E+04
145946,4.05E+05
145947,1.26E+05
145948,2.60E+05
145949,9.34E+04
145950,5.15E+05
145951,1.97E+05
145952,2.52E+05
145953,3.40E+05
145954,5.75E+05
145955,1.41E+05
145956,2.70E+05
145957,3.90E+05
145958,2.66E+05
145959,4.90E+05
145960,2.63E+05
145961,1.87E+05
145962,2.12E+05
145963,2.94E+05
145964,2.87E+05
145965,2.50E+05
145966,4.46E+05
145967,1.37E+05
145968,3.38E+05
145969,1.82E+05
145970,3.12E+05
145971,3.43E+05
145972,1.79E+05
145973,2.92E+05
145974,1.21E+05
145975,2.10E+05
145976,1.01E+05
145977,2.76E+05
145978,4.49E+05
145979,3.91E+05
145980,2.41E+05
145981,3.23E+05
145982,4.05E+05
145983,1.50E+05
145984,4.38E+05
145985,3.50E+05
145986,4.74E+05
145987,2.68E+05
145988,4.03E+05
145989,4.71E+05
145990,3.35E+05
145991,2.26E+05
145992,2.99E+05
145993,3.20E+05
145994,3.64E+05
145995,1.44E+05
145996,7.43E+04
145997,1.50E+05
145998,1.59E+05
145999,2.98E+05
146000,3.61E+05
146001,2.65E+05
146002,2.70E+05
146003,6.36E+04
146004,4.61E+05
146005,4.06E+05
146006,1.38E+05
146007,1.93E+05
146008,2.09E+05
146009,4.67E+05
146010,1.53E+05
146011,4.99E+05
146012,2.76E+05
146013,2.22E+05
146014,1.92E+05
146015,2.99E+05
146016,3.94E+05
146017,3.66E+05
146018,1.04E+05
146019,1.72E+05
146020,3.46E+05
146021,2.00E+05
146022,5.25E+05
146023,2.21E+05
146024,4.02E+05
146025,4.76E+05
146026,1.72E+05
146027,1.37E+05
146028,3.22E+05
146029,3.57E+05
146030,4.42E+05
146031,1.94E+05
146032,3.52E+05
146033,2.25E+05
146034,8.02E+04
146035,4.77E+05
146036,3.11E+05
146037,1.69E+05
146038,2.68E+05
146039,4.30E+05
146040,2.87E+05
146041,2.47E+05
146042,8.04E+04
146043,3.12E+05
146044,3.64E+05
146045,3.97E+05
146046,2.76E+05
146047,2.98E+05
146048,2.07E+05
146049,3.99E+05
146050,1.38E+05
146051,2.92E+05
146052,2.68E+05
146053,4.48E+05
146054,2.94E+05
146055,6.55E+04
146056,2.52E+05
146057,1.18E+05
146058,2.63E+05
146059,5.21E+04
146060,4.00E+05
146061,1.23E+05
146062,2.07E+05
146063,3.91E+05
146064,2.09E+05
146065,3.49E+05
146066,4.37E+05
146067,6.30E+05
146068,2.42E+05
146069,3.91E+05
146070,2.92E+05
146071,1.96E+05
146072,1.72E+05
146073,1.26E+05
146074,2.27E+05
146075,3.74E+05
146076,2.55E+04
146077,5.84E+05
146078,2.70E+05
146079,3.18E+05
146080,3.47E+05
146081,2.75E+05
146082,3.37E+05
146083,2.51E+05
146084,1.07E+05
146085,2.72E+05
146086,2.20E+05
146087,3.70E+05
146088,2.28E+05
146089,2.95E+05
146090,2.82E+05
146091,4.31E+05
146092,3.27E+05
146093,1.32E+05
146094,8.44E+04
146095,2.52E+05
146096,3.08E+05
146097,5.12E+05
146098,1.19E+05
146099,2.53E+05
146100,2.90E+05
146101,4.74E+05
146102,2.85E+05
146103,2.34E+05
146104,3.35E+05
146105,1.73E+05
146106,2.21E+05
146107,4.20E+05
146108,1.55E+05
146109,2.12E+05
146110,1.38E+05
146111,2.60E+05
146112,1.90E+05
146113,9.54E+04
146114,4.72E+05
146115,1.40E+05
146116,4.50E+05
146117,3.93E+05
146118,3.41E+05
146119,3.61E+05
146120,1.87E+05
146121,2.76E+05
146122,3.54E+05
146123,3.76E+05
146124,3.16E+05
146125,2.25E+05
146126,1.62E+05
146127,3.74E+05
146128,4.70E+05
146129,1.88E+05
146130,2.66E+05
146131,2.50E+05
146132,2.77E+05
146133,2.07E+05
146134,4.47E+05
146135,1.56E+05
146136,2.64E+05
146137,2.53E+05
146138,1.24E+05
146139,2.49E+05
146140,2.61E+05
146141,1.16E+05
146142,2.72E+05
146143,2.57E+05
146144,3.68E+05
146145,3.17E+05
146146,5.21E+05
146147,2.75E+05
146148,2.80E+05
146149,3.56E+05
146150,6.18E+05
146151,1.37E+05
146152,2.89E+05
146153,4.93E+05
146154,3.27E+05
146155,2.56E+05
146156,2.42E+05
146157,2.62E+05
146158,3.17E+05
146159,1.64E+05
146160,4.92E+05
146161,1.12E+05
